Light-shading-improves-the-yield-and-quality-of-seed_2018_Journal-of-Integra,0.85925926,0.93877551,0.9968136,1,1,1,0.64799253,0,1,0,0,0,49
Capturing-the-Quenching-Mechanism-of-Light-Harvesting-Complexes-of-P_2019_Ch,1,0.93617021,0,0,1,0,0,0,5,0,0,0,60
Synthesis-of-WO3-H2O-spherical-particles-for-effici_2019_Materials-Science-f,0.11764706,0.93023256,0.87343096,1,1,0.5620915,0.99666667,1,5,0,43,6,0
Lifetime-prediction-of-a-multi-chip-high-power-LED-light-sou_2019_Results-in,0.98795181,0.93023256,0.3492823,0.98604651,1,0.18627451,0.99242424,6,5,0,13,14,0
Distributed-mobile-ultraviolet-light-sources-driven-by-ambient_2020_Nano-Ene,1,0.93877551,0.9985119,1,1,0.47577093,0,3,2,0,0,58,0
Exploring-the-nonlinear-optical-properties-of-impurity-doped-_2019_Results-i,1,0.93023256,0.96153846,1,1,0.84375,1,0,6,0,57,1,0
Use-of-LUCS--Light-Up-Cell-System--as-an-alternative-live-ce_2020_Toxicology,1,0.93617021,0.69111748,1,1,0.47567568,0.99285714,0,6,0,7,4,0
A-microwave-method-for-plastic-embedding-of-nervous-tissue-for-lig_2020_Heli,1,0.94117647,0.57366947,1,1,0.64451827,0.96060606,5,0,0,0,23,0
Electron-injection-and-interfacial-trap-passivation-in-solutio_2017_Organic-,1,0.93333333,0.99034241,1,1,0.75789474,0.99324324,2,2,0,0,25,0
Solar-light-induced-photodegradation-of-chrysene-in-seawa_2019_Arabian-Journ,0.91304348,0.93617021,0.84466019,0,1,0,0.66176471,4,7,0,0,0,71
Exposure-of-bovine-dermal-tissue-to-ultraviolet-light-under-t_2016_Polar-Sci,1,0.93333333,0.99669343,1,1,0.546875,0.99,7,0,0,0,6,0
Photosynthetic-performance-of-soybean-plants-to-water_2016_South-African-Jou,0.10909091,0.93023256,0.97055616,0.97777778,1,0.77777778,0.99545455,1,4,0,4,33,0
Spherical-NiWO4-reduced-graphene-oxide-nanocomposite-for-eff_2020_Arabian-Jo,0.27586207,0.93617021,0.89686684,0,0,0,0,0,0,9,0,0,42
Multi-level-Modulation-of-Light-Signaling-by-GIGANTEA-Regulat_2019_Developme,1,0.93617021,0,0,1,0,0,0,5,0,0,0,86
Adjustable-photoacoustic-tomography-probe-improves-light-del_2018_Photoacous,1,0.93023256,0.93084787,1,1,0.78205128,0.99137931,1,4,0,8,29,0
Foraging-performance-of-two-fishes--the-threespine-stickleback-_2018_Vision-,0.97979798,0.93617021,0.99305994,0.99319728,1,0.85074627,0.99137931,2,1,0,4,46,0
Membranous-Glomerulopathy-With-Light-Chain-Restricted-De_2017_Kidney-Interna,1,0.93023256,0,0.00691085,1,0.1787234,0,2,1,0,0,0,27
Chemical-and-morphological-mechanisms-of-synthesizing-rectangula_2020_Materi,1,0.93877551,0.63370593,1,1,0.44052863,0.97727273,0,12,0,30,23,0
Evidence-that-chlorophyll-f-functions-solely-as-an-_2020_Biochimica-et-Bioph,0.33823529,0.93877551,0.96374269,0.99625468,1,0.63276836,0.86015326,3,11,0,52,23,0
Daytime-bright-light-exposure--metabolism--and-individu_2018_Neurobiology-of,0.99236641,0.93333333,0.98420413,1,1,0.73134328,0.99675325,7,0,0,4,44,0
A-light-weight-dynamic-ontology-for-Internet-of-Things-using-ma_2020_ICT-Exp,1,0.93023256,0.86724387,1,0,0,0,3,0,0,0,0,15
Adsorption-of-light-gases-in-covalent-organic-frameworks-_2021_Microporous-a,1,0.94545455,0.99836512,1,1,0.48275862,0,2,4,0,32,63,0
The-C--elegans-Taste-Receptor-Homolog-LITE-1-Is-a-Photoreceptor_2016_Cell,0.10909091,0.93023256,0,0,0,0,0,0,0,7,0,0,46
Melatonin-mediates-monochromatic-light-induced-proliferation-of-_2020_Poultr,1,0.92682927,0.24057085,0,1,0.17171717,0,0,4,0,6,32,0
Effectiveness-of-traffic-light-system-on-Brazilian-co_2019_Food-Science-and-,0.98159509,0.93023256,0,0.97637795,1,0,0.99545455,1,0,0,0,0,47
Light-transmission-and-internal-scattering-in-pulsed-laser-etched-_2019_Heli,1,0.94117647,0.99680882,1,1,0.38493724,0.96060606,8,5,0,10,1,0
Arabidopsis-NF-YCs-Mediate-the-Light-Controlled-Hypocotyl-Elon_2017_Molecula,0,0.93023256,0.92636423,0,1,0,0,0,6,0,0,0,61
The-effect-of-ambient-light-condition-on-road-traffic-c_2017_Accident-Analys,0.97326203,0.92682927,0.99176755,0.97260274,1,0.74782609,0.98214286,4,2,0,0,11,0
The-use-of-germicidal-ultraviolet-light--vaporised-hydrogen-_2021_Infection-,0.99016393,0.93877551,0,0.64367816,1,0.28927681,1,0,2,0,7,1,0
Enabling-the-measurement-of-particle-sizes-in-stirred-colloidal-s_2016_Measu,1,0.94736842,0.92775229,1,1,0.71830986,0.98913043,2,3,0,22,1,0
Dappled-light-disrupts-prey-detection-by-masking-moveme_2019_Animal-Behaviou,1,0.93877551,0,0.97777778,1,0.31788079,0.99193548,2,0,0,0,35,0
Qualitative-and-quantitative-analysis-of-natural-li_2018_Frontiers-of-Archit,0.21359223,0.93023256,0.92801194,1,1,0.76328502,0.49615385,13,5,0,0,0,12
Reproductive-development-of-two-groundnut-cultiva_2018_Information-Processin,0.97931034,0.93023256,0.14244466,0,1,0,0,0,0,0,0,0,33
Scattering-quantified--Evaluation-of-corrugation-induced-out_2018_Organic-El,0.98958333,0.93333333,0.82310469,0.97619048,1,0.73298429,0.99324324,0,4,0,30,1,0
Inactivation-of-pathogens-by-visible-light-photocataly_2021_Separation-and-P,0.82080925,0.93877551,0.9905036,0.96428571,1,0.49275362,0,0,6,0,48,16,0
Therapeutic-efficacy-of-intense-pulsed-light-in-patients-wit_2019_The-Ocular,0.98265896,0.93023256,0.82905983,1,1,0.70833333,0.99242424,0,7,0,42,2,0
c-Axis-orientation-determination-of---titanium-using-Co_2020_Materials-Chara,0,0.94117647,0.97931034,1,1,0.59574468,1,9,11,0,41,1,0
Biomass-burning-organic-aerosols-significantly-influence-the-_2020_Environme,1,0.93877551,0.99499499,1,1,0.5,1,0,3,0,11,69,0
Ultrasonic-assisted-preparation-of-ZrO2-g-C3N4-nanocomposites-w_2020_Water-E,0.41717791,0.92682927,0.84852785,0,1,0.47297297,0.99242424,0,3,0,4,70,0
Tunable-slow-light-effect-based-on-dual-plasmon-induced-trans_2019_Results-i,0.99009901,0.93333333,0.77811185,1,1,0.59036145,1,4,2,0,30,16,0
Line-structured-light-calibration-method-and-centerline-e_2020_Results-in-Ph,1,0.93333333,0.9986053,1,1,0.38327526,0,10,7,0,51,35,0
Evaluating-the-influence-of-ambient-light-on-scanning-_2018_Journal-of-Prost,0.98285714,0.93023256,0,1,1,0.87179487,0.99590164,1,4,0,22,3,0
Harvesting--sensing-and-regulating-light-based-on-phot_2017_Green-Energy---E,1,0.92682927,0.87118035,1,1,0.59615385,0,4,1,0,0,0,35
Pathways-for-wintertime-deposition-of-anthropogenic-light-_2021_Environmenta,1,0.93877551,0.96307788,1,0.81818182,0.44688645,0.97222222,7,4,0,11,22,0
Effects-of-image-positions-on-temperature-reconstruction-u_2020_Results-in-P,0.97101449,0.93333333,0.75336323,0.97391304,1,0.18972332,1,8,6,0,45,4,0
Daylight-autonomy-improvement-in-buildings-at-high-latitudes-usi_2020_Solar-,1,0.93877551,0.99855908,1,1,0.45925926,0,6,13,0,0,17,0
A-hand-based-biometric-system-in-visible-light-for-mobi_2019_Information-Sci,1,0.92682927,0.99497848,1,1,0.82119205,0.99358974,3,4,0,42,1,0
Visible-light-selective-photocatalytic-conversi_2017_Applied-Catalysis-B--En,1,0.93617021,0,1,0.81818182,0,0.99590164,2,4,0,0,0,42
Effects-of-light-emitting-diodes-on-tissue-culture-pl_2020_Journal-of-Integr,0.92105263,0.93877551,0.99594156,1,1,1,0.48132586,0,4,0,0,0,49
Near-infrared-light-triggered-nitric-oxide-release-combined-_2021_Smart-Mate,1,0.93333333,0.78909853,0.98305085,1,0.43902439,0.99489796,1,7,0,31,1,0
Quantitative-Laser-Diffraction-for-Quantification-of-Protein_2019_Journal-of,0.99053628,0.93023256,0.92603427,1,1,0.17343173,1,1,3,0,0,2,0
Vibronic-Enhancement-of-Algae-Light-Harvesting_2016_Chem,1,0.93617021,0,0,1,0,0,0,4,0,0,0,42
High-symmetry-nano-photonic-quasi-crystals-providing-novel-ligh_2021_Nano-En,1,0.93877551,0.99903007,1,1,0.35220126,0,7,1,0,55,1,0
Modelling-of-three-dimensional--diurnal-light-exti_2021_Agricultural-and-For,1,0.94545455,0.38260056,1,0.88235294,0.47804878,0,0,7,0,0,31,0
Consequences-of-environmental-heterogeneity-for-the-p_2019_Agricultural-and-,1,0.94545455,0.24408015,1,1,0.56115108,0.95,11,4,0,6,135,0
Supplemental-blue-and-red-light-promote-lycopene-_2019_Journal-of-Integrativ,1,0.93877551,0.99626866,1,1,1,0.64346764,0,7,0,0,0,35
Broadband--wide-angle--and-polarization-insensitive-enhancemen_2020_Results-,1,0.93333333,0.99814929,1,1,0.52760736,1,4,3,0,12,1,0
Light-source-optimizing-in-a-biphotonic-vein-finder-device--_2018_Results-in,1,0.93023256,0.99779736,1,0.85714286,0.35526316,0.99242424,10,3,0,1,23,0
SEUSS-and-PIF4-Coordinately-Regulate-Light-and-Temperature-Si_2018_Molecular,1,0.93023256,0.99659036,0,1,0,0,0,7,0,0,0,58
Circadian-phase-shifting-by-light--Bey_2018_Neurobiology-of-Sleep-and-Circad,1,0.93333333,0.99161751,1,1,1,0.99675325,0,3,0,1,41,0
Interactions-between-Fe-and-light-strongly-affect-phytopla_2021_Ecological-I,1,0.94117647,0.99921997,0.98275862,1,0.57674419,0,6,2,0,0,0,66
Retinoic-Acid-Induces-Hyperactivity--and-Blocking-Its-Receptor-Unma_2019_Neu,1,0.93617021,0,0,1,0,0,0,7,0,0,0,78
Origin-and-Evolution-of-Core-Components-Responsible-for-Monitor_2019_Molecul,1,0.93023256,0.99762752,0,1,0,0,0,5,0,0,0,118
Light-cone-gauge-cubic-interaction-vertices-for-massless-_2018_Nuclear-Physi,0.89090909,0.94339623,0.55828877,0,1,0.4,0,0,0,0,54,1,0
Comparisons-of-Theoretical-and-Experimental-Results-of-Blue-Light-Si_2020_Va,0.67039106,0.93877551,0.99819005,1,1,1,0,1,9,0,20,1,0
Elevation-of-secondary-metabolites-production-through-light-emit_2020_Biotec,0.77464789,0.93333333,0,1,1,0.52747253,0.97117517,5,2,0,2,79,0
Impact-of-light-curing-distance-on-the-effectiveness-of-c_2021_The-Saudi-Den,0.18543046,0.93617021,0.50154416,0,0,0,0,0,0,1,0,0,43
#NAME?,0.05063291,0.92682927,0.941067,0,1,0.9943074,0.99285714,0,0,0,46,9,0
Optical-properties-of-periodic-micropatterned-VO2-thermochromi_2019_Material,0,0.93877551,0.76330876,1,1,0.71186441,0.92727273,0,9,0,32,15,0
An-estimation-of-motor-yacht-light-displacement-based-on-desig_2021_Ocean-En,1,0.94339623,0.99738903,1,1,0.75496689,0,5,4,0,0,38,0
Anisotropic-characteristic-of-artificial-light-at-night--_2019_Remote-Sensin,0.98617512,0.93023256,0.85279805,0.98013245,1,0.63636364,1,6,8,0,11,72,0
Glomerulopathic-Light-Chain-Mesangial-Cell-Interactions-_2021_Kidney-Interna,1,0.93023256,0,0.02520548,1,0.03511706,0,8,4,0,0,0,58
Studies-on-CsxWO3-BiOCl-composite-as-a-novel-visible-li_2016_Journal-of-Mate,0.28571429,0.93023256,0.68304668,1,1,0.91612903,0,0,6,0,23,8,0
Facile-synthesis-of-MnWO4-BiOI-nanocomposites-and-the_2018_Journal-of-Scienc,0.27272727,0.93333333,0.92718894,1,1,0.74626866,0.99712644,1,9,0,45,3,0
Synergism-between-ozone-and-light-stress--structural-responses-o_2016_Chemos,1,0.94736842,0.99637681,0.99019608,1,0.54285714,0.98913043,1,4,0,5,57,0
Using-the-daylight-savings-clock-change-to-show-ambien_2017_Journal-of-Envir,0,0.93333333,0.99527745,1,1,0.90196078,0.99615385,8,0,0,1,49,0
HY5-HDA9-Module-Transcriptionally-Regulates-Plant-Autophagy-in-_2020_Molecul,1,0.93023256,0.95972282,0,1,0,0,0,7,0,0,0,74
Impact-of-light-quality-on-flavonoid-production-and-gr_2017_Revista-Brasilei,0.68027211,0.92682927,0,0.97247706,1,0,0.99615385,0,0,0,0,0,32
Constraints-on-the-Higgs-boson-anomalous-FCNC-interactions_2020_Nuclear-Phys,0.74285714,0.94545455,0.63402385,0,1,0.63829787,0,1,4,0,44,1,0
Quantifying-uncertainties-in-nighttime-light-retrievals-_2021_Remote-Sensing,1,0.93023256,0.99942363,0,1,0.69318182,0,20,2,0,0,32,0
Development-of-the-Astyanax-mexicanus-circadian-clock-and_2018_Developmental,0.35955056,0.93333333,0.97777778,0.98666667,0.9047619,0.5375,0.94390244,0,6,0,2,45,0
Preparation-and-characterization-of-noble-metal-modified-tita_2020_Applied-S,1,0.93877551,0.99809765,1,0.75,0.4321608,0.95,6,1,0,10,1,0
Enhanced-photocatalytic-activity-and-stability-of-AgBr-B_2019_Journal-of-Sau,0.11111111,0.93023256,0,0,1,0,0.66242938,1,10,0,0,0,59
Enhanced-Vis-NIR-light-absorption-and-thickness-effect-of-Mo-_2021_Results-i,0.75609756,0.93333333,0.99064255,1,1,0.56637168,0,0,18,0,52,4,0
The-effect-of-light-sensitizer-localization-on-the-sta_2018_Journal-of-Contr,0.98717949,0.93877551,0.9561753,1,1,0.69318182,0.94528302,5,1,0,54,30,0
The-impact-of-day-length-on-cell-division-and-efficiency-of-lig_2018_Algal-R,0.87209302,0.93333333,0.95882353,0.97087379,0.88235294,0.29787234,0.99074074,0,5,0,41,1,0
Using-a-structured-light-3D-scanner-to-improve-EEG-sour_2019_Journal-of-Neur,1,0.94339623,0.98187809,1,0.84615385,0.70408163,0.97222222,6,2,0,0,32,0
Effects-of-surface-roughness-with-two-scales-on-l_2016_Journal-of-Quantitati,1,0.93333333,0.80185759,1,1,0.82432432,0.99038462,5,10,0,10,28,0
Light-management-in-crystalline-silicon-thin-film-s_2019_Solar-Energy-Materi,0.98850575,0.93877551,0.97979246,0.98285714,1,0.69767442,0.95,3,3,0,10,1,0
Investigation-on-the-g-C3N4-encapsulated-ZnO-nanorods-hetero_2020_Arabian-Jo,0.24242424,0.93617021,0.81862561,0,1,0,0.49509804,1,12,0,0,0,87
Pathways-in-particle-assembly-by-ultrasound-assisted-spray-d_2019_Ultrasonic,0.98290598,0.94117647,0.99006828,1,1,0.5952381,0.99489796,9,9,0,46,10,0
Effects-of-monochromatic-green-light-stimulation-during-embryoge_2020_Poultr,1,0.92682927,0.66171694,0,1,0.33974359,0,0,2,0,11,43,0
Enhancing-emission-and-conduction-of-light-emitting-ca_2017_Sensors-and-Actu,1,0.92682927,0,1,0.875,0,0.92630385,2,4,0,0,0,29
Study-of-diatom-assemblages-in-Sundarbans-mangrove-water-based-on-_2018_Heli,0.98013245,0.94117647,0.02344666,1,1,0.51779935,0.2625,0,3,0,6,41,0
Homogeneous-photosensitized-degradation-of-pharmaceuticals_2017_Chemical-Eng,1,0.92682927,0.85778347,1,1,0.6035503,0.94528302,2,6,0,1,51,0
Factors-associated-with-the-red-light-running-behavior-charac_2020_IATSS-Res,1,0.93617021,0.86880466,0.95744681,1,0.69677419,0.21428571,2,0,0,30,1,0
Red-light-running-behavior-of-cyclists-in-Italy--A_2018_Accident-Analysis---,1,0.92682927,0.95737705,0.98136646,1,0.26785714,0.98214286,6,3,0,0,46,0
Joint-application-of-structured-light-optical-scanning--neutron-_2020_NDT---,1,0.94117647,0.99819495,1,0.75,0.87272727,0,4,9,0,40,2,0
Outdoor-artificial-light-at-night-and-risk-of-non-Hodgkin-lym_2020_Cancer-Ep,1,0.93617021,0.9725718,1,1,0.52488688,0,1,0,0,40,1,0
All-Solid-State-Z-Scheme---Fe2O3-Amine-RGO-CsPbBr3-Hybrids-for-Visib_2020_Ch,0.38596491,0.93617021,0,0,1,0,0.01904762,0,7,0,0,0,58
Volatile-and-non-volatile-compounds-of-shiitake-mushrooms-treate_2020_Food-B,1,0.93333333,0,0.984375,1,0.56666667,0,4,1,0,0,0,59
Enhanced-electron-separation-on-in-plane-benzene-ring-do_2019_Applied-Cataly,0.65030675,0.93617021,0.97502714,0.99173554,1,0.6035503,0.96812386,1,3,0,0,52,0
Increasing-the-photocatalytic-and-fungicide-activities-of-A_2021_Ceramics-In,0.7114094,0.94117647,0.9986345,0.9929078,1,0.625,0,1,7,0,47,25,0
Ultrabroadband-light-absorbing-Fe-polymer-flexible-metama_2021_Applied-Mater,0.98224852,0.93333333,0.98661174,1,0.78571429,0.57613169,1,0,5,0,61,1,0
Control-of-rat-bladder-neck-relaxation-with-NORD-1--a-_2021_Journal-of-Pharm,0.91764706,0.93023256,0.82206897,1,1,0.64473684,0.99615385,2,3,0,0,22,0
Genome-Annotator-Light--GAL---A-Docker-based-package-for-genome-a_2020_Genom,1,0.93333333,0.97335508,1,1,0.62650602,0.98529412,4,0,0,34,1,0
On-two-thought-experiments-revealing-two-massive-theoretical-anomalie_2021_O,1,0.93617021,0.99910474,1,1,1,0,10,2,0,19,1,0
Photosynthetic-electron-transport-transients-in-Chlorella-vul_2019_Algal-Res,0.70491803,0.93617021,0.9636273,0.95348837,1,0.35428571,1,1,8,0,0,0,65
Characterization-of-laboratory-and-real-driving-emissions-of-_2019_Environme,0,0.93877551,0.65329513,1,1,0.55629139,1,4,0,0,2,54,0
Influence-of-temperature-and-light-gradient-on-leaf-arra_2019_Information-Pr,0.98795181,0.93023256,0.1516035,0,1,0,0,5,2,0,0,0,33
Trophic-Mode-Dependent-Proteomic-Analysis-Reveals-Functional-Sig_2017_Molecu,0.89270386,0.93023256,0.97402062,0,1,0,0,0,6,0,0,0,64
Aggregation-Induced-Energy-Transfer-in-a-Decanuclear-Os-II--Ru-II--P_2017_Ch,1,0.93617021,0,0,1,0,0,0,8,0,0,0,45
Sociodemographic--biological--and-psychosocial-correlates-o_2019_Journal-of-,1,0.93023256,0.43100649,0.97931034,1,0.82242991,0,1,0,0,4,29,0
Synergetic-execute-pressure--temperature-on-mixed-Ac-Ag-C_2020_Materials-Sci,1,0.93023256,0.97226754,1,1,0.47552448,0.99666667,7,6,0,57,1,0
Performance-of-an-integrated-greenhouse-equipped-with_2020_Energy-Conversion,1,0.93333333,0.98269231,0.94,1,0.69478908,1,5,6,0,68,2,0
Spatial-examination-of-leaf-boundary-layer-conductance-usin_2020_Agricultura,0.98064516,0.94545455,0.36004162,0.9704142,1,0.55135135,0.95,3,7,0,1,38,0
Transcriptome-analysis-of-Panax-ginseng-response-to_2020_Journal-of-Ginseng-,0.55421687,0.92682927,0.94952451,0.98734177,1,0.57309942,0.91666667,3,2,0,28,31,0
Pinealectomy-or-light-exposure-exacerbates-bilia_2019_Biochimica-et-Biophysi,1,0.93617021,0.82454819,1,1,0.4,0.88677918,4,4,0,31,15,0
Angular-distribution-of-upwelling-artificial_2020_Journal-of-Quantitative-Sp,0.98181818,0.93617021,0.99093333,1,1,0.70921986,0.99271845,1,10,0,25,1,0
Alpha-ketoglutarate-protects-Streptomyces-coelicolo_2017_Biochemistry-and-Bi,0.47272727,0.93333333,0.99455041,0.98484848,1,0.5170068,0.99615385,0,5,0,35,3,0
hNet--Single-shot-3D-shape-reconstruction-using-structured-l_2021_Results-in,1,0.93023256,0.86514232,0.98924731,1,0.5258216,1,9,0,0,3,70,0
Neuropsin--OPN5--Mediates-Local-Light-Dependent-Induction-of-Cir_2019_Curren,1,0.92682927,0,0,1,0,0,0,5,0,0,0,57
Attenuation-of-light-in-different-rock-types-and-implicati_2018_Radiation-Me,0.98809524,0.93877551,0.93604304,0.95833333,1,0.60869565,0.94418605,1,4,0,13,12,0
A-switched-view-of-Retinex--Deep-self-regularized-low-light-_2021_Neurocompu,1,0.93617021,0.99498404,1,1,0.36029412,0.94137931,6,2,0,41,3,0
Illusory-light--Perceptual-appearance-control-using-a-pro_2020_Computers---G,1,0.92682927,0.98966292,1,1,0.69206349,0.99285714,9,1,0,43,3,0
Reductions-of-Listeria-monocytogenes-on-cold-smo_2018_Innovative-Food-Scienc,0.25263158,0.93333333,0.97144575,0.98305085,1,0.54255319,0.98837209,0,7,0,3,53,0
Effect-of-initial-biomass-specific-photon-supply-rate-on-fatty-ac_2018_Algal,0.72489083,0.93333333,0.53613666,0.97816594,1,0.544,0.99074074,1,2,0,25,1,0
UV-A-and-FR-irradiation-improves-growth-and-nutritional-propert_2021_Food-Ch,1,0.94339623,0.99864865,1,1,0.57142857,0,2,0,0,0,0,37
Light-the-way-for-smart-cities--Lessons-fr_2019_Technological-Forecasting-an,1,0.94117647,0.9390681,1,1,0.20895522,0.98684211,1,0,0,8,59,0
Environmental-light-exposure--rest-activity-rhythms--and-_2021_Journal-of-En,1,0.93617021,0.98741722,1,1,0.6993865,0,3,1,0,0,1,0
Identification-of-Novel-CD74-NRG2--Fusion-From-Comprehensi_2020_Journal-of-T,0.29230769,0.93023256,0.31128848,0.96385542,0.83870968,0.04592902,0,0,4,0,0,0,49
Preference-testing-for-UV-light-spectrum-and-intensity-in-_2021_Poultry-Scie,1,0.93023256,0,0,1,0.2840691,0,2,2,0,5,54,0
Evaluation-and-comparison-of-light-use-efficien_2021_International-Journal-o,1,0.93023256,0.99932615,1,1,0.49275362,0,11,1,0,0,20,0
Facile-cost-effective-fabrication-of-Cu-Cu2O-CuO-microalga_2021_Chemical-Eng,0.48322148,0.93023256,0.98962194,1,0.83333333,0.50617284,0,2,6,0,19,0,0
Drosophila-CRY-Entrains-Clocks-in-Body-Tissues-to-Light-and-Main_2017_Curren,0,0.92682927,0,0,1,0,0,0,7,0,0,0,63
Erythrocytic-bioactivation-of-nitrite-and-its-potentiation-b_2019_Redox-Biol,1,0.93333333,0.83318466,1,1,0.58208955,0.99,3,3,0,23,3,0
#NAME?,0.17567568,0.93877551,0.99516908,1,1,0.51282051,0,0,8,0,28,4,0
Application-of-the-light-front-holographic-wavefunction-for-h_2017_Nuclear-P,0.77941176,0.94339623,0.75177978,0,1,0.52360515,0,4,4,0,75,1,0
Hydrogen-diesel-fuel-co-combustion-strategies-in_2018_International-Journal-,1,0.94117647,0.58546433,0,1,0,0.69657534,5,8,0,0,0,44
Malthus-in-the-light-of-climate-change_2020_European-Economic-Review,1,0.94736842,0.99898063,1,1,0.28666667,1,4,0,0,0,60,0
Template-surfactant-free-and-UV-light-irradiation-as_2019_Progress-in-Natura,1,0.93023256,0.97775629,0.99415205,1,0.59171598,0,7,4,0,8,46,0
Light-conditions-affect-rhythmic-expression-of-aquaporin-5-and-ano_2019_Heli,1,0.94117647,0.99915254,1,1,0.25641026,0.96060606,1,2,0,21,1,0
Detailed-quantum-mechanical--molecular-docking--QSAR-prediction--ph_2019_Hel,0.98876404,0.94117647,0.99209139,1,1,0.51515152,0.96060606,6,0,0,21,33,0
Photosynthetic-regulation-under-fluctuating-light_2019_Biochimica-et-Biophys,0.88135593,0.93617021,0.60795936,1,1,0.52542373,0.85781544,0,7,0,60,2,0
Ring-quantum-cascade-lasers-with-grating-phase-shifts-and-a-_2016_Vibrationa,1,0.93877551,0,1,1,0.89308176,0.99468085,1,3,0,32,1,0
Enhanced-efficiency-of-quantum-dot-light-emitting-diode-by-s_2020_Organic-El,0.83870968,0.93617021,0.6228462,1,1,0.6035503,0,1,4,0,49,5,0
Indoor-light-pollution-and-progression-of-carotid-atherosc_2019_Environment-,1,0.93877551,0.85607009,1,1,0.94520548,1,0,1,0,3,31,0
Cage-type-and-mineral-nutrition-had-independent-impact-on-skele_2021_Animal-,1,0.93333333,0.93820417,0.98969072,1,0.72189349,0.99193548,0,0,0,3,50,0
Enhancement-effect-on-antibacterial-property-of-gray-titania-coating_2019_He,0.98924731,0.94117647,0,0.99331104,1,0.30172414,0.96060606,5,2,0,0,0,80
Efficacy-of-Repeat-Selective-Laser-Trabeculoplasty-in-Medication_2020_Ophtha,0,0.93617021,0,0,0.71428571,0.14864865,0,1,1,0,0,0,30
Development-of-a-compact-3D-shape-measurement-unit-u_2016_Optics-and-Lasers-,1,0.94339623,0.99641577,1,1,0.48241206,0.99561404,13,3,0,9,1,0
The-Response-of-Three-Southern-Ocean-Phytoplankton-Species-to-Ocean_2018_Pro,0.98642534,0.93617021,0,0,0.84615385,0.33727811,0.44642857,0,1,0,27,47,0
A-facile-fabrication-of-novel-stuff-with-antibacterial-propert_2019_Bioactiv,0.99152542,0.94339623,0.81545999,0.97674419,1,0.74626866,0.99324324,4,0,0,14,1,0
Sensitive-visible-light-driven-photoelectrochemical-aptasens_2020_Sensors-In,0.91919192,0.93617021,0.98717166,1,1,0.83969466,1,0,3,0,60,33,0
Ti3--self-doped-rutile-anatase-TiO2-B--mixed-crystal-tri-p_2020_Arabian-Jour,0.13333333,0.93617021,0.92203083,0,1,0,0.49509804,2,6,0,0,0,57
Modular-4D-Printing-via-Interfacial-Welding-of-Digital-Light-Contro_2020_Mat,1,0.93023256,0,0,1,0,0,0,4,0,0,0,45
Seed-coat-structural-and-imbibitional-characteristics-of-dark-and-l_2019_Hel,0.86046512,0.94117647,0.05293202,0,1,0.4911032,0.2275,7,0,0,0,16,0
Variable-CCT-constant-illuminance-white-LED-light-communica_2020_Results-in-,1,0.93023256,0.99318091,1,1,0.69827586,1,13,5,0,0,0,25
Red-light-controlled-callus-morphogenetic-patterns-and-seco_2019_Biotechnolo,0.8988764,0.93333333,0,0.98039216,1,0.62111801,0.97117517,5,2,0,44,4,0
Computational-analysis-of-the-effects-of-light-gradients-a_2018_Ecological-I,0.98837209,0.93617021,0.70027003,1,1,0.64615385,0.99418605,1,4,0,2,65,0
Replaceability-of-Schiff-base-proton-donors-in-ligh_2021_Journal-of-Biologic,1,0.93023256,0,0,1,0.06367041,0,0,9,0,0,0,40
Visible-light-driven-oxidant-free-dehydrogenation-of-alco_2020_Green-Energy-,0.92571429,0.92682927,0.88022546,1,0,0,0,0,0,7,0,0,53
Silver-nanowire-PEDOT-PSS-hybrid-electrode-fo_2021_Journal-of-Science--Advan,0.97959184,0.93333333,0.81700555,1,1,0.91612903,0.99712644,6,2,0,19,1,0
Validation-study-of-the-reactor-physics-lattice-transpor_2019_Journal-of-Kin,1,0.93333333,0.92949002,1,1,0.69135802,0.99285714,1,0,0,0,17,0
Collaborative-Study-for-Analysis-of-Subvisible-Particles-U_2019_Journal-of-P,1,0.93023256,0.85743073,1,1,0.22767075,1,6,0,0,6,27,0
Life-cycle-assessment-of-fuel-cell-systems-for-light-dut_2021_Journal-of-Cle,1,0.94117647,0.64172336,1,1,0.50434783,0.95,1,4,0,0,36,0
Visible-light-assisted-photodegradation-of-2-4-dinitrophenol-_2020_Arabian-J,0.08333333,0.93617021,0.89947517,0,1,0,0.49509804,0,10,0,0,0,74
Light-current-voltage-measurements-of-single--as-grown--nanowire_2020_Nano-E,1,0.93877551,0.99880668,1,0.875,0.3271028,0,0,4,0,15,0,0
Rearing-cage-type-and-dietary-limestone-particle-size--II--effec_2020_Poultr,1,0.92682927,0.63960307,0,1,0.31578947,0,3,2,0,1,34,0
Standardization-of-organoid-culture-for-evaluation-of-_2020_Anais-Brasileiro,1,0.92682927,0.63864119,1,0.93333333,0.67065868,0.38131313,0,4,0,1,36,0
One-pot-microwave-assisted-green-synthesis-of-amine-functiona_2019_Comptes-R,1,0.93023256,0.84623894,0.33628319,1,0.70512821,0.89285714,1,4,0,25,1,0
IFN---signaling-dampens-microglia-reactivity-but-does_2020_Biochemistry-and-,1,0.93617021,0.99858557,1,1,0.72727273,0,0,4,0,17,20,0
Wavefront-measurement-method-based-on-improved-light-fi_2020_Results-in-Phys,0.98214286,0.93333333,0.73216132,0.96,1,0.21967963,1,15,0,0,14,3,0
